ListingID,SellerCity,SellerState,SellerZip,SellerListSrc,SellerRating,VehBodystyle,VehCertified,VehColorExt,VehColorInt,VehDriveTrain,VehEngine,VehFuel,VehHistory,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehType,VehTransmission,VehYear,Vehicle_Trim,Dealer_Listing_Price
6448968,Ottawa,IL,61350,Inventory Command Center,3.7,SUV,FALSE,Maximum Steel Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",19.70459491,Jeep,25693,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,26990
6452574,Stephenville,TX,76401,HomeNet Automotive,4.3,SUV,TRUE,Stellar Black Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",146.7785532,Cadillac,6015,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury FWD,37595
6453143,Arlington Heights,IL,60004,Digital Motorworks (DMi),4.2,SUV,FALSE,Radiant Silver Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",30.43998843,Cadillac,17981,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,38973
6455133,Winter Garden,FL,34787,HomeNet Automotive,3.7,SUV,FALSE,Crystal White Tricoat,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.60505787,Cadillac,26181,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35580
6455307,Renton,WA,98057,Digital Motorworks (DMi),5,SUV,TRUE,Crystal White,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",53.92929398,Cadillac,11241,XT5,Good Deal,Used,8-Speed Automatic,2017,Platinum,43998
6455375,Bethesda,MD,20817,HomeNet Automotive,3.7,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",69.67606481,Jeep,27494,Grand Cherokee,Fair Price,Used,8-Speed Automatic w/OD,2015,Laredo,24670
6456291,Freeport,IL,61032,Inventory Command Center,4.9,SUV,TRUE,Radiant Silver Metallic,Jet Black W/Leather Seating Surfaces W/Mini Perfor,AWD,6 Cylinder,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",141.8072106,Cadillac,13137,XT5,Fair Price,Used,8-Speed Shiftable Automatic,2018,Premium Luxury,45900
6458283,Marion,OH,43302,Digital Motorworks (DMi),1.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",118.9654167,Jeep,46335,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,26322
6461442,Sarasota,FL,34239,HomeNet Automotive,4.9,SUV,TRUE,Dark Granite Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",79.75623843,Cadillac,24150,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35999
6461665,Flint,MI,48502,HomeNet Automotive,3.8,SUV,FALSE,True Blue Pearlcoat,Ruby Red/Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,,0.680104167,Jeep,19294,Grand Cherokee,,Used,8-Speed Automatic w/OD,2018,Trailhawk,35980
6462178,Hillside,IL,60162,Digital Motorworks (DMi),3,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",3.842928241,Jeep,30902,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25998
6464718,Hickory,NC,28601,Digital Motorworks (DMi),0,SUV,FALSE,Gray,Brown,4WD,6.4L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",18.81100694,Jeep,43138,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2015,SRT,45998
6466831,Murfreesboro,TN,37130,Digital Motorworks (DMi),4.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Light Frost,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",46.4346412,Jeep,38322,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,26950
6467565,Charleston,SC,29407,Inventory Command Center,3.9,SUV,TRUE,Radiant Silver Metallic,Sahara Beige,Front Wheel Drive,3.6L V6 DI VVT Engine,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",51.94300926,Cadillac,48045,XT5,Good Deal,Used,Automatic,2018,Premium Luxury,33900
6467751,Duncansville,PA,16635,Digital Motorworks (DMi),4.3,SUV,FALSE,Bright White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,,0.974861111,Jeep,22539,Grand Cherokee,,Used,8-Speed Automatic,2018,Limited,32498
6468595,Clio,MI,48420,Jeep Certified Program,4,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",12.95721065,Jeep,21095,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2017,Laredo,26795
6470361,Sauk City,WI,53583,Digital Motorworks (DMi),4.4,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.958761574,Jeep,20576,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,30998
6475088,Farmington,MI,48336,Digital Motorworks (DMi),4.6,SUV,FALSE,Dark Blue,Sport,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",15.99638889,Jeep,49973,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,23300
6476467,Goshen,IN,46526,Inventory Command Center,0,SUV,FALSE,Deep Cherry Red Crystal Pearlcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",4.15599537,Jeep,36827,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25900
6477376,Austin,TX,78729,HomeNet Automotive,5,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",41.22607639,Cadillac,32278,XT5,Great Deal,Used,8-Speed Automatic,2017,Luxury FWD,29800
6478094,Bedford,OH,44146,Inventory Command Center,4.7,SUV,FALSE,Bright White Clearcoat,Black,Four Wheel Drive,3.6L V6 CYLINDER,Gasoline,"1 Owner, Buyback Protection Eligible",26.76613426,Jeep,27706,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2016,Laredo,20673
6479897,Bay City,MI,48706,Digital Motorworks (DMi),4.9,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Light Frost,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",19.95747685,Jeep,28246,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,26686
6479944,Kewanee,IL,61443,Digital Motorworks (DMi),0,SUV,FALSE,Diamond Black Crystal Pearlcoat,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"3 Owners, Non-Personal Use Reported, Buyback Protection Eligible",40.5687963,Jeep,47379,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2017,Limited,31990
6480195,Independence,MO,64055,Digital Motorworks (DMi),2.8,SUV,FALSE,Silver,Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",17.7846875,Cadillac,21613,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,33998
6481023,White Bear Lake,MN,55110,HomeNet Automotive,3,SUV,FALSE,True Blue Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",109.5681713,Jeep,9562,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Limited,32988
6481059,Bowling Green,OH,43403,Digital Motorworks (DMi),4.6,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",15.97706019,Jeep,49243,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,24400
6481395,Fairfax,VA,22031,Jeep Certified Program,3.4,SUV,TRUE,Black,,,,Gasoline,"2 Owners, Buyback Protection Eligible",12.96596065,Jeep,27290,Grand Cherokee,Good Deal,Used,Automatic,2015,,26413
6485904,Morton,IL,61550,Inventory Command Center,5,SUV,FALSE,True Blue Pearlcoat,Black,4WD,5.7L V8 HEMI,Gasoline,"1 Owner, Buyback Protection Eligible",152.6812037,Jeep,19541,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,30500
6486911,Fredericksburg,VA,22408,Inventory Command Center,3.5,SUV,FALSE,Blue,Tan,AWD,3.6L V6 DI VVT with Automatic Stop/Start (310 hp,Gasoline,"1 Owner, Buyback Protection Eligible",174.967581,Cadillac,69923,XT5,Great Deal,Used,Automatic,2017,Luxury,27990
6488695,Pittsburgh,PA,15219,Digital Motorworks (DMi),4.6,SUV,FALSE,Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",20.98983796,Jeep,25167,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Laredo E,29100
6491695,Oxnard,CA,93036,Digital Motorworks (DMi),4.2,SUV,FALSE,Crystal White,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",2.889699074,Cadillac,2950,XT5,,Used,8-Speed Automatic,2019,Luxury,
6493446,Durham,NC,27707,Jeep Certified Program,5,SUV,TRUE,White,,,,Gasoline,"1 Owner, Buyback Protection Eligible",27.94670139,Jeep,26631,Grand Cherokee,Good Deal,Used,Automatic,2015,,29100
6496878,Port Richey,FL,34668,HomeNet Automotive,4.6,SUV,TRUE,Crystal White Tricoat,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",13.00510417,Cadillac,33274,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury FWD,35605
6497579,Fremont,MI,49412,Inventory Command Center,4.9,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",4.909456019,Jeep,35797,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Laredo,23850
6497793,Baltimore,MD,21228,Digital Motorworks (DMi),4.6,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.963865741,Jeep,40383,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,27490
6499413,Cary,NC,27513,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",15.99458333,Jeep,38944,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,23000
6500507,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Diamond Black Crystal Pearlcoat,Black,4WD,3.6L V6,Gasoline,"1 Owner, Buyback Protection Eligible",90.67211806,Jeep,18363,Grand Cherokee,Great Deal,Used,Automatic 8-Speed,2017,Limited,29496
6501808,Roswell,GA,30076,Inventory Command Center,4.6,SUV,FALSE,White,Black,Front Wheel Drive,3.6L V6 CYLINDER,Gasoline,"1 Owner, Buyback Protection Eligible",59.4637037,Cadillac,59909,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,24595
6502816,Rochester,NY,14626,Digital Motorworks (DMi),5,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"0 Owners, Buyback Protection Eligible",131.9374769,Jeep,9000,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Altitude,34771
6503723,Glen Burnie,MD,21061,Jeep Certified Program,4,SUV,TRUE,Black,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",33.84960648,Jeep,25556,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,30787
6503919,Cincinnati,OH,45213,Digital Motorworks (DMi),4.7,SUV,FALSE,Deep Cherry Red Crystal,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"2 Owners, Accident(s) Reported, Buyback Protection Eligible",22.49431713,Jeep,44768,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26465
6504344,Wilmington,NC,28403,Cadillac Certified Program,4.9,SUV,TRUE,Silver,,,,Gasoline,"1 Owner, Buyback Protection Eligible",13.77800926,Cadillac,46561,XT5,Good Deal,Used,,2017,,34988
6505693,Lexington,KY,40505,Digital Motorworks (DMi),4.2,SUV,FALSE,Black,,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",20.73875,Jeep,30109,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,21488
6506271,Cincinnati,OH,45242,HomeNet Automotive,4.9,SUV,TRUE,Dark Adriatic Blue Metallic,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",97.40097222,Cadillac,21139,XT5,Great Deal,Used,8-Speed Automatic,2017,FWD,29988
6509120,Broken Arrow,OK,74012,Digital Motorworks (DMi),4.9,SUV,FALSE,Red Passion Tintcoat,Cirrus,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",49.42385417,Cadillac,10362,XT5,Good Deal,Used,8-Speed Automatic,2018,Platinum,46500
6509315,Adrian,MI,49221,Digital Motorworks (DMi),4.8,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",91.95908565,Jeep,37371,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,20695
6512913,Crittenden,KY,41030,Inventory Command Center,4,SUV,FALSE,Bright White Clearcoat,black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",19.16173611,Jeep,19905,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,High Altitude,32987
6513447,Grapevine,TX,76051,Digital Motorworks (DMi),4.5,SUV,TRUE,Crystal White Tri-Coat,Shara Beige,AWD,3.6L V6 24V GDI DOHC,Gasoline,"0 Owners, Buyback Protection Eligible",39.8853588,Cadillac,10659,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,44995
6515958,Auburn,NY,13021,HomeNet Automotive,4.9,SUV,FALSE,Ivory 3-Coat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",106.1827546,Jeep,14385,Grand Cherokee,Fair Price,Used,8-Speed Automatic w/OD,2017,Overland,34995
6517406,Carey,OH,43316,Digital Motorworks (DMi),5,SUV,FALSE,Silver,,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",151.4967361,Jeep,33492,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,20753
6518467,Concord,NC,28027,Digital Motorworks (DMi),3.7,SUV,TRUE,Silver Coast Metallic,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",143.4159606,Cadillac,47277,XT5,Great Deal,Used,8-Speed Automatic,2017,Luxury,29997
6518571,Greenbelt,MD,20770,Inventory Command Center,3,SUV,TRUE,Dark Granite Metallic,jet black,FWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",12.405625,Cadillac,26070,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,39900
6518693,Matteson,IL,60443,Inventory Command Center,4.9,SUV,FALSE,Deep Cherry Red Crystal Pearl Coat,Black,4WD,6 Cylinder,Gasoline,"1 Owner, Buyback Protection Eligible",39.61458333,Jeep,24168,Grand Cherokee,Good Deal,Used,8-Speed Shiftable Automatic,2015,Limited,26995
6520216,Woodbridge,VA,22193,Inventory Command Center,4.3,SUV,FALSE,Bright White Clearcoat,lt frost beige black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",15.17109954,Jeep,45957,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2017,Limited,26473
6522889,New Prague,MN,56071,Digital Motorworks (DMi),4.6,SUV,FALSE,Bright White Clearcoat,Black,4WD,6.4L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",35.95928241,Jeep,36181,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,SRT,46555
6523263,Adel,IA,50003,Jeep Certified Program,4.7,SUV,TRUE,Velvet,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",96.46915509,Jeep,49101,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,29000
6523334,Brigham City,UT,84302,Inventory Command Center,4.9,SUV,FALSE,Dark Granite Metallic,Jet Black,AWD,3.6L,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",193.6671065,Cadillac,24664,XT5,Good Deal,Used,Automatic,2018,Luxury,37442
6527369,Louisville,KY,40216,Jeep Certified Program,4.5,SUV,TRUE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",19.94256944,Jeep,23512,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Trailhawk,35421
6528014,Liverpool,NY,13090,HomeNet Automotive,4.5,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",25.17990741,Jeep,25420,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Altitude,28774
6528756,Pittsburgh,PA,15219,HomeNet Automotive,3.8,SUV,FALSE,Bright White Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",32.77259259,Jeep,25484,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Limited,29230
6530121,Fallston,MD,21047,HomeNet Automotive,4,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",39.71618056,Jeep,26922,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Laredo,24788
6533179,Grand Blanc Charter Township,MI,48439,Digital Motorworks (DMi),2.7,SUV,FALSE,Deep Cherry Red Crystal,Light Frost,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",4.959085648,Jeep,31715,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Laredo,22000
6534809,Houston,TX,77002,Digital Motorworks (DMi),3.3,SUV,TRUE,Crystal White Tri-Coat,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",82.77084491,Cadillac,16267,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury,36990
6536469,Phoenix,AZ,85014,Digital Motorworks (DMi),4.9,SUV,TRUE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",68.53155093,Cadillac,37112,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,29700
6537951,Atlanta,GA,30303,HomeNet Automotive,4.3,SUV,FALSE,Billet Silver Metallic Clearcoat,Ruby Red/Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.750208333,Jeep,21904,Grand Cherokee,Fair Price,Used,8-Speed Automatic w/OD,2018,Trailhawk,36560
6538742,Vestal,NY,13850,Digital Motorworks (DMi),4.3,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"2 Owners, Buyback Protection Eligible",19.46364583,Jeep,37686,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26490
6540069,Midland,MI,48642,Jeep Certified Program,4.4,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",62.50194444,Jeep,16055,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,36586
6540458,Centerville,OH,45459,Jeep Certified Program,3.9,SUV,TRUE,Luxury Brown Pearlcoat,Brown/Indigo Blue,4WD,3.6 L,Gasoline,"1 Owner, Buyback Protection Eligible",5.930208333,Jeep,23549,Grand Cherokee,Good Deal,Used,Automatic,2017,Overland,36845
6540692,Cincinnati,OH,45202,Digital Motorworks (DMi),4.6,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",1.992314815,Jeep,49243,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2017,Limited,24400
6542393,Houston,TX,77079,Digital Motorworks (DMi),4.7,SUV,FALSE,Stellar Black Metallic,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",19.31908565,Cadillac,33193,XT5,Good Deal,Used,8-Speed Automatic,2017,,29995
6542701,Beloit,WI,53511,Jeep Certified Program,3.1,SUV,TRUE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",95.48951389,Jeep,45949,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,28538
6544186,Norwalk,IA,50211,Digital Motorworks (DMi),4.2,SUV,FALSE,Diamond Black,Black,4WD,5.7L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",4.488553241,Jeep,14856,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2017,Summit,43995
6545093,Springfield,OH,45503,Inventory Command Center,5,SUV,FALSE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",42.71579861,Cadillac,23259,XT5,Fair Price,Used,8-Speed Automatic,2018,Premium Luxury,39588
6545928,Caledonia,MI,49316,Digital Motorworks (DMi),4.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",66.91751157,Jeep,40795,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,23995
6554420,Oak Lawn,IL,60453,Digital Motorworks (DMi),4.2,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",25.96478009,Jeep,11956,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,Overland,43580
6554695,Fishers,IN,46038,Digital Motorworks (DMi),3.9,SUV,TRUE,Radiant Silver Metallic,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",171.8657639,Cadillac,8516,XT5,Great Deal,Used,8-Speed Automatic,2018,Base,30520
6556152,Mt Juliet,TN,37122,HomeNet Automotive,4.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",14.01549769,Jeep,30355,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2015,Limited,23777
6556209,Skokie,IL,60077,Inventory Command Center,3.9,SUV,FALSE,Velvet Red Pearlcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",6.913530093,Jeep,23260,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,33000
6556522,Chicago,IL,60606,HomeNet Automotive,4,SUV,FALSE,Billet Silver Metallic Clearcoat,Ruby Red/Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.761006944,Jeep,21904,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Trailhawk,36560
6558460,Burns Harbor,IN,46304,Inventory Command Center,4.5,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",20.90413194,Jeep,45535,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Altitude,27999
6558759,Urbandale,IA,50323,Jeep Certified Program,4.9,SUV,TRUE,Black,,,,Gasoline,"1 Owner, Buyback Protection Eligible",2.964525463,Jeep,35260,Grand Cherokee,Good Deal,Used,Automatic,2017,,29999
6560642,Millington,TN,38053,Jeep Certified Program,4.8,SUV,TRUE,Granite Crystal Clearcoat Metallic,Light Frost,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",41.96225694,Jeep,12416,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,34641
